Airline,Flight_Type,Source,Destination,Stops,Journey_Date,Day_of_Week,Month,Departure_Time,Arrival_Time,Duration_Hours,Ticket_Class,Booking_Days_Before,Baggage_Allowance_Kg,Meal_Included,Fuel_Price_Impact,Peak_Season,Flight_Price_INR
GoAir,International,Bangalore,Dubai,2,2024-01-22,Wednesday,January,Afternoon,Evening,3,Business,330,15,Yes,1.023127825472847,Yes,36268
Lufthansa,Domestic,Mumbai,London,2,2024-01-22,Wednesday,January,Morning,Morning,8,First Class,289,15,Yes,0.9140688650327392,Yes,153215
Qatar Airways,International,Mumbai,Delhi,0,2024-01-23,Thursday,January,Afternoon,Early Morning,2,Business,268,15,Yes,0.997946860003849,No,6433
SpiceJet,International,Bangalore,Dubai,0,2024-01-23,Thursday,January,Afternoon,Morning,3,Economy,11,25,Yes,1.1123256693386276,Yes,38741
Vistara,Domestic,Bangalore,Kolkata,0,2024-01-23,Thursday,January,Night,Morning,3,Economy,121,30,No,1.1977725456361046,No,5802
Qatar Airways,International,Mumbai,New York,1,2024-01-23,Thursday,January,Morning,Morning,17,Economy,330,20,Yes,0.9767093955246431,No,124564
IndiGo,Domestic,Delhi,Kolkata,2,2024-01-23,Thursday,January,Afternoon,Late Night,3,First Class,330,30,No,1.005009815137155,No,10237
Qatar Airways,Domestic,Delhi,London,2,2024-01-23,Thursday,January,Morning,Evening,8,Business,299,30,Yes,1.1004464225915613,Yes,114456
SpiceJet,Domestic,Chennai,Delhi,1,2024-01-23,Thursday,January,Afternoon,Morning,2,Business,284,15,Yes,0.9010351026470502,No,15309
Vistara,Domestic,Hyderabad,Kolkata,0,2024-01-23,Thursday,January,Evening,Night,2,First Class,139,30,No,0.9545069790602565,Yes,19816
Emirates,International,Bangalore,Kolkata,2,2024-01-23,Thursday,January,Night,Late Night,3,Business,222,15,No,0.8839200311689728,No,12337
IndiGo,International,New York,Mumbai,1,2024-01-23,Tuesday,January,Morning,Night,16,Economy,89,25,Yes,0.9986371006156102,Yes,99030
IndiGo,Domestic,Hyderabad,Kolkata,2,2024-01-23,Tuesday,January,Night,Late Night,3,Business,22,20,No,0.8182969421905644,Yes,12532
IndiGo,Domestic,Delhi,Mumbai,2,2024-01-23,Tuesday,January,Afternoon,Morning,2,Economy,169,20,Yes,0.8573060179085287,Yes,10017
Emirates,International,Mumbai,Chennai,1,2024-01-23,Tuesday,January,Late Night,Evening,1,First Class,129,15,No,0.8570963998155468,No,15240
GoAir,International,Hyderabad,Chennai,1,2024-01-23,Tuesday,January,Afternoon,Night,2,Economy,88,15,No,0.8878105107185044,No,5460
Vistara,Domestic,Mumbai,Delhi,2,2024-01-23,Tuesday,January,Evening,Night,3,First Class,202,30,No,1.0555888811117562,No,14239
Air India,Domestic,London,Delhi,1,2024-01-23,Tuesday,January,Afternoon,Evening,8,First Class,102,15,Yes,0.9922150397853315,No,115104
GoAir,International,Dubai,Mumbai,2,2024-01-23,Tuesday,January,Evening,Early Morning,3,Economy,188,30,No,1.1133552326506917,No,19971
SpiceJet,Domestic,Delhi,Bangalore,1,2024-01-23,Tuesday,January,Afternoon,Late Night,3,Business,23,15,No,1.1841654257515437,No,13035
IndiGo,International,Delhi,Bangalore,0,2024-01-23,Tuesday,January,Afternoon,Afternoon,3,First Class,318,15,No,1.113465470115906,Yes,13597
SpiceJet,Domestic,Mumbai,Hyderabad,2,2024-01-23,Tuesday,January,Early Morning,Evening,2,Business,132,30,Yes,0.9630446896786409,Yes,12689
Emirates,International,Hyderabad,Kolkata,0,2024-01-23,Thursday,January,Morning,Night,3,First Class,120,20,No,0.9198800441878932,Yes,19583
IndiGo,Domestic,Delhi,Hyderabad,1,2024-01-23,Thursday,January,Morning,Late Night,3,Business,305,15,Yes,0.9197356206603801,No,8098
Lufthansa,Domestic,Delhi,Bangalore,1,2024-01-23,Tuesday,January,Evening,Afternoon,2,Business,38,30,Yes,0.9596190743419658,No,9078
GoAir,Domestic,Delhi,Chennai,2,2024-01-23,Thursday,January,Morning,Evening,3,First Class,254,20,Yes,1.1189640435980008,Yes,21991
Air India,Domestic,Mumbai,Hyderabad,2,2024-01-24,Friday,January,Night,Night,1,Economy,235,30,No,1.036635901587179,No,3121
Lufthansa,Domestic,New York,Mumbai,1,2024-01-24,Wednesday,January,Afternoon,Late Night,16,Business,322,15,Yes,0.9319975658516587,Yes,151694
Emirates,International,Chennai,Hyderabad,2,2024-01-24,Wednesday,January,Morning,Night,2,First Class,199,15,No,1.0100648363516158,No,7017
Lufthansa,Domestic,Kolkata,Mumbai,0,2024-01-24,Wednesday,January,Morning,Late Night,2,Economy,313,25,No,1.0751834608568491,No,5007
Emirates,Domestic,Mumbai,Bangalore,2,2024-01-24,Wednesday,January,Night,Afternoon,1,First Class,43,30,No,1.0461175219834011,No,8400
SpiceJet,International,Bangalore,Mumbai,0,2024-01-24,Wednesday,January,Late Night,Evening,2,Economy,226,15,No,1.047240215837924,Yes,8621
Qatar Airways,Domestic,Mumbai,Delhi,2,2024-01-24,Wednesday,January,Night,Night,2,Economy,91,15,No,1.091597865389945,No,4824
IndiGo,Domestic,Hyderabad,Chennai,0,2024-01-24,Wednesday,January,Late Night,Evening,1,First Class,313,25,No,1.1542217187237813,Yes,11202
SpiceJet,International,Delhi,Kolkata,2,2024-01-24,Wednesday,January,Night,Afternoon,2,Business,330,25,No,0.8463026807111322,Yes,15073
Lufthansa,Domestic,Bangalore,Mumbai,1,2024-01-24,Wednesday,January,Morning,Evening,1,Economy,330,15,No,1.0984966491244,Yes,10958
Qatar Airways,International,Hyderabad,Kolkata,2,2024-01-24,Wednesday,January,Late Night,Morning,3,Business,212,25,No,0.9264996212508101,No,7462
Emirates,International,Hyderabad,Delhi,2,2024-01-24,Wednesday,January,Morning,Night,2,Business,157,20,No,0.9102629911750999,No,10823
Vistara,Domestic,Delhi,London,1,2024-01-24,Wednesday,January,Late Night,Early Morning,10,Business,219,25,Yes,0.854149215691713,No,73220
IndiGo,International,Chennai,Kolkata,0,2024-01-24,Wednesday,January,Early Morning,Morning,2,Economy,330,30,No,1.0434172793021217,No,8383
Air India,International,Bangalore,Dubai,1,2024-01-24,Wednesday,January,Evening,Late Night,3,Business,11,25,Yes,1.030393427826381,No,22214
Qatar Airways,International,Delhi,Bangalore,2,2024-01-24,Wednesday,January,Morning,Late Night,2,Economy,29,15,No,1.174201375981478,Yes,10286
Air India,International,Kolkata,Chennai,2,2024-01-24,Wednesday,January,Morning,Evening,3,Economy,74,15,No,0.817435720303494,Yes,9156
SpiceJet,Domestic,Bangalore,Chennai,2,2024-01-24,Wednesday,January,Early Morning,Evening,1,Economy,155,20,No,0.8151799688132133,Yes,4193
Vistara,Domestic,Chennai,Delhi,1,2024-01-24,Wednesday,January,Afternoon,Early Morning,2,First Class,12,30,No,0.8399827118224918,No,15168
Emirates,International,Bangalore,Hyderabad,2,2024-01-24,Friday,January,Afternoon,Afternoon,1,Business,97,15,No,1.1020764085951154,Yes,13665
Qatar Airways,International,Dubai,Bangalore,2,2024-01-24,Friday,January,Evening,Early Morning,3,First Class,2,25,Yes,0.9639193187387504,Yes,54096
Vistara,Domestic,Mumbai,Delhi,0,2024-01-24,Friday,January,Evening,Evening,3,Business,128,25,Yes,0.92376888472263,Yes,9275
Qatar Airways,Domestic,Delhi,London,1,2024-01-24,Friday,January,Early Morning,Night,8,First Class,179,30,Yes,1.1287235226717118,No,151526
Qatar Airways,International,Hyderabad,Bangalore,1,2024-01-24,Friday,January,Afternoon,Night,1,Business,288,25,Yes,1.1905649247588026,No,7225
GoAir,International,Bangalore,Kolkata,1,2024-01-24,Friday,January,Early Morning,Early Morning,2,Economy,330,25,No,1.077497671467201,Yes,8858
Qatar Airways,International,Bangalore,Chennai,1,2024-01-24,Friday,January,Early Morning,Afternoon,0,Economy,95,20,No,0.9052426858860553,Yes,2410
Lufthansa,Domestic,Hyderabad,Kolkata,1,2024-01-24,Friday,January,Morning,Early Morning,3,Economy,37,15,Yes,0.8230742717286171,Yes,6227
SpiceJet,Domestic,Dubai,Delhi,2,2024-01-24,Friday,January,Afternoon,Night,4,Economy,21,25,Yes,1.0871234801361607,No,15904
Qatar Airways,International,Delhi,Chennai,0,2024-01-24,Friday,January,Night,Late Night,3,Business,330,25,Yes,0.8555537182198184,No,8152
IndiGo,Domestic,Bangalore,Hyderabad,1,2024-01-25,Thursday,January,Night,Afternoon,1,Economy,267,20,No,1.0436221116819886,No,4022
Emirates,International,Kolkata,Hyderabad,1,2024-01-25,Thursday,January,Morning,Early Morning,3,First Class,267,30,Yes,1.027107235962461,No,10959
SpiceJet,International,Hyderabad,Bangalore,2,2024-01-25,Thursday,January,Night,Night,1,Business,149,30,No,0.9932428803055394,No,6795
Qatar Airways,International,Delhi,New York,0,2024-01-25,Thursday,January,Night,Afternoon,14,First Class,13,25,Yes,1.127408155825808,Yes,353518
GoAir,International,London,Mumbai,1,2024-01-25,Thursday,January,Morning,Early Morning,9,Economy,115,30,Yes,1.1359436288192917,Yes,107777
SpiceJet,International,Chennai,Kolkata,0,2024-01-25,Thursday,January,Early Morning,Evening,2,Business,234,15,No,1.1778682061407748,No,17530
Emirates,Domestic,Chennai,Kolkata,1,2024-01-25,Thursday,January,Night,Evening,2,Business,183,30,No,1.1656026201751382,No,12936
IndiGo,International,Bangalore,Mumbai,2,2024-01-25,Thursday,January,Night,Evening,2,Business,173,25,No,0.8677756195750568,No,4404
Air India,International,Kolkata,Bangalore,2,2024-01-25,Thursday,January,Afternoon,Night,3,Economy,43,15,No,1.0456223824773772,Yes,10968
Lufthansa,International,Bangalore,Kolkata,2,2024-01-25,Saturday,January,Late Night,Early Morning,3,Economy,176,30,No,1.0007306107071745,No,6931
Air India,International,Mumbai,Hyderabad,2,2024-01-25,Saturday,January,Afternoon,Morning,2,Business,34,25,No,1.036061823776635,No,10387
IndiGo,Domestic,Kolkata,Hyderabad,1,2024-01-25,Saturday,January,Night,Evening,2,Business,19,20,No,1.1799828384768112,Yes,10349
SpiceJet,International,Hyderabad,Kolkata,2,2024-01-25,Saturday,January,Afternoon,Morning,3,First Class,216,15,Yes,1.1190041872393583,No,12964
Emirates,Domestic,Mumbai,Dubai,0,2024-01-25,Saturday,January,Morning,Night,4,Economy,72,30,No,0.9686046296694107,Yes,21800
Lufthansa,Domestic,Mumbai,London,0,2024-01-25,Saturday,January,Early Morning,Early Morning,10,Economy,234,25,Yes,1.0065033217577317,No,63049
Qatar Airways,International,Bangalore,Mumbai,1,2024-01-25,Saturday,January,Early Morning,Evening,2,Business,37,15,No,0.9987216991164777,No,5220
Emirates,Domestic,Bangalore,Delhi,0,2024-01-25,Saturday,January,Early Morning,Early Morning,2,Economy,36,20,No,1.1846788254826297,Yes,9978
Qatar Airways,International,Mumbai,Dubai,1,2024-01-25,Saturday,January,Morning,Morning,4,First Class,155,20,No,1.1957240762968748,No,49632
GoAir,Domestic,Hyderabad,Bangalore,0,2024-01-25,Saturday,January,Early Morning,Evening,2,First Class,187,15,No,1.0914918188086187,No,8618
Lufthansa,International,Delhi,Mumbai,2,2024-01-25,Saturday,January,Morning,Afternoon,2,Economy,89,25,No,0.9000371163257715,Yes,7959
Air India,Domestic,New York,Delhi,1,2024-01-25,Saturday,January,Afternoon,Late Night,14,Economy,318,20,Yes,1.1629258010445742,No,112878
GoAir,International,Bangalore,Delhi,1,2024-01-25,Saturday,January,Night,Late Night,3,Business,48,25,Yes,1.112095844242061,Yes,11452
Emirates,International,Hyderabad,Bangalore,0,2024-01-25,Saturday,January,Night,Night,2,Business,169,15,No,0.917352928972191,Yes,11552
Qatar Airways,International,Delhi,Kolkata,1,2024-01-26,Friday,January,Morning,Early Morning,2,Business,329,20,No,1.087057961524165,Yes,18342
Air India,Domestic,Dubai,Delhi,0,2024-01-26,Friday,January,Morning,Night,4,First Class,47,20,Yes,1.1958596123606626,Yes,47263
SpiceJet,Domestic,Chennai,Kolkata,2,2024-01-26,Friday,January,Morning,Late Night,2,First Class,177,30,No,1.1062013646618956,No,9946
Qatar Airways,International,Mumbai,Hyderabad,0,2024-01-26,Friday,January,Late Night,Night,2,First Class,330,25,No,0.8763766409509608,No,11278
Lufthansa,Domestic,Mumbai,Delhi,0,2024-01-26,Friday,January,Late Night,Early Morning,3,Economy,304,25,No,1.1502739837611529,Yes,11029
SpiceJet,Domestic,Mumbai,Delhi,0,2024-01-26,Friday,January,Early Morning,Morning,3,Economy,187,30,No,0.9178851951692905,Yes,9903
Lufthansa,International,Mumbai,London,2,2024-01-26,Friday,January,Afternoon,Early Morning,10,Economy,330,15,Yes,1.047627803853421,No,63237
Lufthansa,International,Delhi,New York,0,2024-01-26,Friday,January,Morning,Afternoon,15,Business,192,15,Yes,1.1610132526529175,Yes,204713
Qatar Airways,International,Mumbai,Bangalore,2,2024-01-26,Friday,January,Afternoon,Early Morning,1,First Class,277,30,No,1.0240773692714296,No,16143
Lufthansa,International,Chennai,Mumbai,1,2024-01-26,Friday,January,Evening,Late Night,2,First Class,250,25,No,0.9175898869667641,No,10190
Air India,International,Hyderabad,Bangalore,2,2024-01-26,Friday,January,Early Morning,Afternoon,2,Economy,330,20,No,0.8824253959506217,Yes,5543
Air India,Domestic,Delhi,Dubai,2,2024-01-26,Friday,January,Morning,Morning,3,First Class,146,25,Yes,0.8148107021316341,No,28309
Emirates,International,Kolkata,Mumbai,0,2024-01-26,Sunday,January,Morning,Late Night,3,First Class,296,25,No,1.1356722124908434,No,21252
Air India,International,London,Mumbai,0,2024-01-26,Sunday,January,Night,Evening,9,First Class,170,20,Yes,1.1742001794294779,No,106020
Emirates,International,London,Delhi,0,2024-01-26,Sunday,January,Afternoon,Night,10,Business,210,25,Yes,0.9662765179386485,Yes,87366
Lufthansa,International,Hyderabad,Bangalore,1,2024-01-26,Sunday,January,Afternoon,Early Morning,1,Business,94,15,No,1.0902676084205816,No,7620
Emirates,Domestic,Bangalore,Chennai,0,2024-01-26,Sunday,January,Morning,Morning,0,Economy,203,30,No,0.8781578959242909,Yes,2411
Emirates,Domestic,Bangalore,Mumbai,1,2024-01-26,Sunday,January,Late Night,Night,2,Business,27,15,No,1.0679667461455493,Yes,9600
Vistara,International,Delhi,London,2,2024-01-26,Sunday,January,Afternoon,Early Morning,9,First Class,219,25,Yes,0.9046095439985494,No,74939
Lufthansa,Domestic,Kolkata,Bangalore,0,2024-01-26,Sunday,January,Night,Afternoon,3,First Class,1,15,Yes,0.9886334563990538,Yes,17219
Qatar Airways,International,Chennai,Kolkata,2,2024-01-26,Sunday,January,Evening,Late Night,2,First Class,246,30,Yes,1.1085927034732241,No,16059
IndiGo,Domestic,Kolkata,Hyderabad,1,2024-01-26,Sunday,January,Early Morning,Late Night,3,Economy,229,15,No,1.0484801389263552,Yes,5522
GoAir,International,Delhi,Dubai,1,2024-01-26,Sunday,January,Morning,Early Morning,3,First Class,287,15,No,0.8806036615173264,Yes,55359
Emirates,International,Mumbai,Dubai,0,2024-01-26,Sunday,January,Early Morning,Night,4,First Class,279,15,Yes,0.8616963709594168,Yes,62892
Air India,International,Mumbai,New York,0,2024-01-27,Monday,January,Afternoon,Afternoon,15,First Class,67,25,Yes,1.0543240893638457,Yes,288603
Qatar Airways,Domestic,Chennai,Mumbai,0,2024-01-27,Monday,January,Early Morning,Morning,2,Business,94,15,No,0.947776108475328,No,5537
Air India,International,Mumbai,Bangalore,1,2024-01-27,Monday,January,Early Morning,Morning,2,Business,41,15,No,1.102357513253752,Yes,14924
Air India,International,Mumbai,Delhi,0,2024-01-27,Saturday,January,Afternoon,Night,2,First Class,70,15,No,0.8990020054433684,No,14853
SpiceJet,International,Chennai,Kolkata,0,2024-01-27,Monday,January,Night,Late Night,3,First Class,195,25,Yes,1.0357318092581982,No,13793
Qatar Airways,Domestic,Hyderabad,Chennai,0,2024-01-27,Monday,January,Morning,Night,1,Business,315,25,No,0.8693580383308778,No,4098
Air India,International,Chennai,Hyderabad,0,2024-01-27,Monday,January,Morning,Late Night,1,Economy,189,15,No,0.8027348828695429,No,4842
Air India,Domestic,Bangalore,Chennai,1,2024-01-27,Saturday,January,Late Night,Afternoon,1,First Class,296,20,No,1.1394198465016139,Yes,12738
GoAir,Domestic,London,Mumbai,1,2024-01-27,Saturday,January,Early Morning,Evening,8,Business,267,25,Yes,0.8111217949265981,Yes,130430
Qatar Airways,Domestic,Mumbai,Dubai,0,2024-01-27,Saturday,January,Night,Early Morning,3,Economy,90,25,Yes,0.9033311197873674,Yes,24645
Qatar Airways,International,Delhi,Chennai,2,2024-01-27,Saturday,January,Night,Morning,3,Business,3,20,Yes,0.8242515340878337,No,11294
Emirates,International,Bangalore,Delhi,0,2024-01-27,Saturday,January,Late Night,Late Night,3,Business,133,30,No,0.8883775701712636,No,8248
GoAir,International,London,Delhi,1,2024-01-27,Saturday,January,Early Morning,Evening,8,First Class,226,25,Yes,0.9691026389557473,No,100284
GoAir,International,Chennai,Kolkata,2,2024-01-27,Saturday,January,Evening,Late Night,3,Business,1,30,Yes,0.8735500019926485,Yes,16146
IndiGo,Domestic,Delhi,Dubai,0,2024-01-27,Monday,January,Late Night,Early Morning,4,Economy,215,30,Yes,1.1577367291596452,Yes,41691
Air India,International,Mumbai,Bangalore,0,2024-01-27,Monday,January,Night,Late Night,1,Economy,330,20,No,0.8161471955547459,No,4554
Vistara,Domestic,Mumbai,Hyderabad,1,2024-01-27,Monday,January,Night,Early Morning,2,Economy,167,30,No,1.1008734306278205,No,6322
GoAir,International,Chennai,Delhi,1,2024-01-27,Monday,January,Morning,Late Night,2,Economy,50,30,No,1.0006643417348402,Yes,9142
IndiGo,International,Hyderabad,Kolkata,2,2024-01-27,Saturday,January,Afternoon,Evening,3,First Class,286,25,Yes,0.9957001100812838,No,18500
GoAir,International,Bangalore,Hyderabad,1,2024-01-27,Saturday,January,Evening,Afternoon,2,First Class,153,30,No,0.8331631609471093,Yes,6139
Lufthansa,Domestic,Kolkata,Chennai,2,2024-01-27,Monday,January,Early Morning,Evening,3,Economy,253,20,No,1.0247667668673381,No,9171
Lufthansa,Domestic,Bangalore,Kolkata,1,2024-01-27,Saturday,January,Night,Night,2,Economy,227,25,No,0.8084735449858598,No,4534
Emirates,Domestic,Bangalore,Kolkata,0,2024-01-27,Saturday,January,Early Morning,Night,3,Economy,314,30,No,1.0570606398121365,No,10472
Emirates,International,Dubai,Mumbai,0,2024-01-27,Saturday,January,Early Morning,Morning,4,Economy,84,20,No,0.8458675947324796,Yes,31281
GoAir,International,Mumbai,Kolkata,2,2024-01-27,Saturday,January,Night,Early Morning,3,Business,237,30,No,1.1728347427188128,Yes,12702
IndiGo,Domestic,Hyderabad,Chennai,1,2024-01-27,Saturday,January,Late Night,Night,1,First Class,102,30,No,0.8061727185425271,No,7523
GoAir,Domestic,Kolkata,Delhi,0,2024-01-27,Monday,January,Early Morning,Morning,3,Business,214,15,No,0.9675186697064412,No,12658
GoAir,International,Mumbai,Bangalore,1,2024-01-27,Monday,January,Evening,Morning,1,Economy,325,25,No,1.0340212576495702,No,7256
Air India,International,Delhi,Hyderabad,2,2024-01-27,Saturday,January,Night,Afternoon,2,Business,80,15,No,1.0817776662808802,Yes,15591
Qatar Airways,Domestic,Hyderabad,Delhi,0,2024-01-28,Sunday,January,Early Morning,Evening,3,First Class,208,25,No,0.8449571046370132,Yes,11182
Emirates,International,Delhi,New York,0,2024-01-28,Tuesday,January,Early Morning,Early Morning,16,Economy,178,15,Yes,1.102678258344857,No,160358
Vistara,International,Delhi,Mumbai,0,2024-01-28,Sunday,January,Late Night,Late Night,2,First Class,330,20,No,1.0245940548884211,Yes,25832
Lufthansa,Domestic,Bangalore,Kolkata,1,2024-01-28,Sunday,January,Evening,Early Morning,3,Economy,168,30,No,0.8953534410876781,No,10009
Lufthansa,Domestic,Delhi,Hyderabad,1,2024-01-28,Sunday,January,Evening,Late Night,2,Business,147,20,No,1.1221484856799568,Yes,8980
GoAir,Domestic,Dubai,Bangalore,0,2024-01-28,Sunday,January,Late Night,Late Night,4,First Class,4,15,No,1.1310920407686464,No,43015
GoAir,Domestic,Delhi,Bangalore,0,2024-01-28,Sunday,January,Evening,Morning,3,First Class,104,15,No,1.1054054233581858,No,11303
Lufthansa,International,Bangalore,Hyderabad,2,2024-01-28,Sunday,January,Morning,Afternoon,2,Business,313,15,Yes,0.810908043521852,No,5775
Lufthansa,Domestic,Kolkata,Chennai,2,2024-01-28,Tuesday,January,Morning,Evening,3,Economy,199,15,Yes,0.8811790663925833,No,3894
GoAir,International,Chennai,Bangalore,0,2024-01-28,Sunday,January,Morning,Early Morning,1,Economy,283,15,No,0.864951394575989,No,3281
SpiceJet,Domestic,Mumbai,New York,0,2024-01-28,Tuesday,January,Night,Early Morning,17,First Class,156,20,Yes,0.9181804425048262,No,226013
Emirates,Domestic,Chennai,Hyderabad,1,2024-01-28,Tuesday,January,Night,Evening,2,First Class,155,15,Yes,1.0740821499757303,No,11782
Air India,Domestic,London,Mumbai,0,2024-01-28,Tuesday,January,Morning,Morning,9,First Class,137,25,Yes,0.8035495040183906,No,107420
IndiGo,International,Mumbai,Bangalore,0,2024-01-28,Tuesday,January,Morning,Early Morning,2,Economy,72,25,No,1.0013505930274285,No,3217
